Timestamp: 12-dic-2016 20.07.08
A_identical_or_random: 0
A_size_of: 2
C_identical_or_random: 0
C_links_between_species: 2
C_neighbours_or_random: 1
Collect_data: 2
Data_collection_file_name: NKCoutput.txt
Fitness_method: 0
Fitness_method_averaging_weightings: 0
Fitness_range_dp: 2
Fitness_threshold: 0.0
K_identical_or_random: 0
K_neighbours_or_random: 0
K_size_of: 2
N_size_of: 10
Next_neighbour_method: 0
Organization_walk_order: 0
Organization_walk_type: 0
Organizations_no_of: 1
S_species: 5
Simulation_halt: 500
Stop_simulation_early: 1
X_identical_or_random: 0
X_neighbours_or_random: 0
X_species: 2
Xml_file: default_xml_file.xml


"tick","Average Fitness 0","Maximum Fitness 0","Minimum Fitness 0","Average Wait Before Move 0","Maximum Wait Before Move 0","Minimum Wait Before Move 0","Average Number of Fitter Neighbours 0","Maximum Number of Fitter Neighbours 0","Minimum Number of Fitter Neighbours 0","Average Fitness 1","Maximum Fitness 1","Minimum Fitness 1","Average Wait Before Move 1","Maximum Wait Before Move 1","Minimum Wait Before Move 1","Average Number of Fitter Neighbours 1","Maximum Number of Fitter Neighbours 1","Minimum Number of Fitter Neighbours 1","Average Fitness 2","Maximum Fitness 2","Minimum Fitness 2","Average Wait Before Move 2","Maximum Wait Before Move 2","Minimum Wait Before Move 2","Average Number of Fitter Neighbours 2","Maximum Number of Fitter Neighbours 2","Minimum Number of Fitter Neighbours 2","Average Fitness 3","Maximum Fitness 3","Minimum Fitness 3","Average Wait Before Move 3","Maximum Wait Before Move 3","Minimum Wait Before Move 3","Average Number of Fitter Neighbours 3","Maximum Number of Fitter Neighbours 3","Minimum Number of Fitter Neighbours 3","Average Fitness 4","Maximum Fitness 4","Minimum Fitness 4","Average Wait Before Move 4","Maximum Wait Before Move 4","Minimum Wait Before Move 4","Average Number of Fitter Neighbours 4","Maximum Number of Fitter Neighbours 4","Minimum Number of Fitter Neighbours 4","Fraction Still Walking"
28.0,0.6410000029951334,0.6410000029951334,0.6410000029951334,2.0,2.0,2.0,4.0,4.0,4.0,0.6169999928474426,0.6169999928474426,0.6169999928474426,8.0,8.0,8.0,3.0,3.0,3.0,0.6200000026226044,0.6200000026226044,0.6200000026226044,2.0,2.0,2.0,2.0,2.0,2.0,0.6159999951720238,0.6159999951720238,0.6159999951720238,4.0,4.0,4.0,2.0,2.0,2.0,0.5739999994635582,0.5739999994635582,0.5739999994635582,2.0,2.0,2.0,2.0,2.0,2.0,100.0
29.0,0.6330000046640635,0.6330000046640635,0.6330000046640635,2.0,2.0,2.0,4.0,4.0,4.0,0.6749999970197678,0.6749999970197678,0.6749999970197678,3.0,3.0,3.0,3.0,3.0,3.0,0.6200000047683716,0.6200000047683716,0.6200000047683716,2.0,2.0,2.0,2.0,2.0,2.0,0.6159999951720238,0.6159999951720238,0.6159999951720238,4.0,4.0,4.0,2.0,2.0,2.0,0.5409999996423721,0.5409999996423721,0.5409999996423721,2.0,2.0,2.0,6.0,6.0,6.0,100.0
30.0,0.643000002041459,0.643000002041459,0.643000002041459,2.0,2.0,2.0,4.0,4.0,4.0,0.6429999992251396,0.6429999992251396,0.6429999992251396,1.0,1.0,1.0,3.0,3.0,3.0,0.5780000064522028,0.5780000064522028,0.5780000064522028,7.0,7.0,7.0,4.0,4.0,4.0,0.6139999911189079,0.6139999911189079,0.6139999911189079,4.0,4.0,4.0,2.0,2.0,2.0,0.5199999991804362,0.5199999991804362,0.5199999991804362,2.0,2.0,2.0,4.0,4.0,4.0,100.0
31.0,0.6430000010877848,0.6430000010877848,0.6430000010877848,2.0,2.0,2.0,4.0,4.0,4.0,0.6429999992251396,0.6429999992251396,0.6429999992251396,1.0,1.0,1.0,3.0,3.0,3.0,0.640000004708767,0.640000004708767,0.640000004708767,7.0,7.0,7.0,2.0,2.0,2.0,0.5619999920725822,0.5619999920725822,0.5619999920725822,4.0,4.0,4.0,4.0,4.0,4.0,0.5560000017285347,0.5560000017285347,0.5560000017285347,1.0,1.0,1.0,1.0,1.0,1.0,100.0
32.0,0.6879999950528145,0.6879999950528145,0.6879999950528145,7.0,7.0,7.0,3.0,3.0,3.0,0.6689999997615814,0.6689999997615814,0.6689999997615814,1.0,1.0,1.0,4.0,4.0,4.0,0.6760000005364418,0.6760000005364418,0.6760000005364418,7.0,7.0,7.0,2.0,2.0,2.0,0.5999999962747097,0.5999999962747097,0.5999999962747097,4.0,4.0,4.0,2.0,2.0,2.0,0.6459999978542328,0.6459999978542328,0.6459999978542328,1.0,1.0,1.0,1.0,1.0,1.0,100.0
33.0,0.7159999966621399,0.7159999966621399,0.7159999966621399,1.0,1.0,1.0,1.0,1.0,1.0,0.6689999997615814,0.6689999997615814,0.6689999997615814,1.0,1.0,1.0,4.0,4.0,4.0,0.6760000005364418,0.6760000005364418,0.6760000005364418,7.0,7.0,7.0,2.0,2.0,2.0,0.63999999538064,0.63999999538064,0.63999999538064,4.0,4.0,4.0,0.0,0.0,0.0,0.6699999928474426,0.6699999928474426,0.6699999928474426,1.0,1.0,1.0,2.0,2.0,2.0,100.0
34.0,0.7159999966621399,0.7159999966621399,0.7159999966621399,1.0,1.0,1.0,1.0,1.0,1.0,0.6689999997615814,0.6689999997615814,0.6689999997615814,1.0,1.0,1.0,4.0,4.0,4.0,0.6760000005364418,0.6760000005364418,0.6760000005364418,7.0,7.0,7.0,2.0,2.0,2.0,0.63999999538064,0.63999999538064,0.63999999538064,4.0,4.0,4.0,0.0,0.0,0.0,0.6699999928474426,0.6699999928474426,0.6699999928474426,1.0,1.0,1.0,2.0,2.0,2.0,100.0
35.0,0.7159999966621399,0.7159999966621399,0.7159999966621399,1.0,1.0,1.0,1.0,1.0,1.0,0.6689999997615814,0.6689999997615814,0.6689999997615814,1.0,1.0,1.0,4.0,4.0,4.0,0.6219999983906745,0.6219999983906745,0.6219999983906745,7.0,7.0,7.0,4.0,4.0,4.0,0.6299999929964543,0.6299999929964543,0.6299999929964543,4.0,4.0,4.0,1.0,1.0,1.0,0.6769999980926513,0.6769999980926513,0.6769999980926513,4.0,4.0,4.0,3.0,3.0,3.0,100.0
36.0,0.7159999966621399,0.7159999966621399,0.7159999966621399,1.0,1.0,1.0,1.0,1.0,1.0,0.6689999997615814,0.6689999997615814,0.6689999997615814,1.0,1.0,1.0,4.0,4.0,4.0,0.6219999983906745,0.6219999983906745,0.6219999983906745,7.0,7.0,7.0,4.0,4.0,4.0,0.6299999929964543,0.6299999929964543,0.6299999929964543,4.0,4.0,4.0,1.0,1.0,1.0,0.6769999980926513,0.6769999980926513,0.6769999980926513,4.0,4.0,4.0,3.0,3.0,3.0,100.0
37.0,0.7469999945163727,0.7469999945163727,0.7469999945163727,1.0,1.0,1.0,1.0,1.0,1.0,0.7190000010728836,0.7190000010728836,0.7190000010728836,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.6859999984502793,0.6859999984502793,0.6859999984502793,5.0,5.0,5.0,1.0,1.0,1.0,0.6959999978542328,0.6959999978542328,0.6959999978542328,2.0,2.0,2.0,2.0,2.0,2.0,100.0
38.0,0.7469999945163727,0.7469999945163727,0.7469999945163727,1.0,1.0,1.0,1.0,1.0,1.0,0.7190000010728836,0.7190000010728836,0.7190000010728836,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.6859999984502793,0.6859999984502793,0.6859999984502793,5.0,5.0,5.0,1.0,1.0,1.0,0.6959999978542328,0.6959999978542328,0.6959999978542328,2.0,2.0,2.0,2.0,2.0,2.0,100.0
39.0,0.7469999945163727,0.7469999945163727,0.7469999945163727,1.0,1.0,1.0,1.0,1.0,1.0,0.7190000010728836,0.7190000010728836,0.7190000010728836,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.6859999984502793,0.6859999984502793,0.6859999984502793,5.0,5.0,5.0,1.0,1.0,1.0,0.6959999978542328,0.6959999978542328,0.6959999978542328,2.0,2.0,2.0,2.0,2.0,2.0,100.0
40.0,0.7469999945163727,0.7469999945163727,0.7469999945163727,1.0,1.0,1.0,1.0,1.0,1.0,0.7190000010728836,0.7190000010728836,0.7190000010728836,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.6859999984502793,0.6859999984502793,0.6859999984502793,5.0,5.0,5.0,1.0,1.0,1.0,0.6959999978542328,0.6959999978542328,0.6959999978542328,2.0,2.0,2.0,2.0,2.0,2.0,100.0
41.0,0.7469999945163727,0.7469999945163727,0.7469999945163727,1.0,1.0,1.0,1.0,1.0,1.0,0.7190000010728836,0.7190000010728836,0.7190000010728836,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.6859999984502793,0.6859999984502793,0.6859999984502793,5.0,5.0,5.0,1.0,1.0,1.0,0.6959999978542328,0.6959999978542328,0.6959999978542328,2.0,2.0,2.0,2.0,2.0,2.0,100.0
42.0,0.7479999959468842,0.7479999959468842,0.7479999959468842,9.0,9.0,9.0,1.0,1.0,1.0,0.7190000027418136,0.7190000027418136,0.7190000027418136,7.0,7.0,7.0,2.0,2.0,2.0,0.6769999966025353,0.6769999966025353,0.6769999966025353,7.0,7.0,7.0,4.0,4.0,4.0,0.7469999969005585,0.7469999969005585,0.7469999969005585,5.0,5.0,5.0,1.0,1.0,1.0,0.6349999934434891,0.6349999934434891,0.6349999934434891,2.0,2.0,2.0,2.0,2.0,2.0,100.0
